Record_ID,Record_Type,Detection_Method,Anomaly_Category,Affected_Columns,Observed_Value,Expected_Condition,Severity,Explanation,Rule_ID,Source_Dataset,Detection_Timestamp
MC100702,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2815.45, Allowed = 1200.37",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2815.45) exceeds the allowed amount ($1200.37). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC103586,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1149.43, Allowed = -1149.43",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1149.43) exceeds the allowed amount ($-1149.43). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC100232,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1875.78, Allowed = 1112.4",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1875.78) exceeds the allowed amount ($1112.40). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC102631,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1865.08, Allowed = 1075.48",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1865.08) exceeds the allowed amount ($1075.48). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC102046,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 3009.3, Allowed = 0.0",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($3009.30) exceeds the allowed amount ($0.00). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC103368,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1222.86, Allowed = 583.84",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1222.86) exceeds the allowed amount ($583.84). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC101106,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1455.54, Allowed = 668.98",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1455.54) exceeds the allowed amount ($668.98). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC102056,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 4455.93, Allowed = 1577.57",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($4455.93) exceeds the allowed amount ($1577.57). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.217507
MC101180,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2243.54, Allowed = 799.14",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2243.54) exceeds the allowed amount ($799.14). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC100749,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1121.39, Allowed = 0.0",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1121.39) exceeds the allowed amount ($0.00). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC104826,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1850.63, Allowed = 938.05",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1850.63) exceeds the allowed amount ($938.05). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC100567,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2498.41, Allowed = 774.43",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2498.41) exceeds the allowed amount ($774.43). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC101342,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2563.05, Allowed = 854.84",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2563.05) exceeds the allowed amount ($854.84). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC102816,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1096.8, Allowed = -1096.8",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1096.80) exceeds the allowed amount ($-1096.80). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC101906,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1209.3, Allowed = -1209.3",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1209.30) exceeds the allowed amount ($-1209.30). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC100962,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1093.81, Allowed = -1093.81",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1093.81) exceeds the allowed amount ($-1093.81). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC101608,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1029.45, Allowed = 0.0",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1029.45) exceeds the allowed amount ($0.00). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC103230,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1551.61, Allowed = -1551.61",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1551.61) exceeds the allowed amount ($-1551.61). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC100899,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 755.62, Allowed = 347.96",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($755.62) exceeds the allowed amount ($347.96). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC100182,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 881.33, Allowed = 306.99",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($881.33) exceeds the allowed amount ($306.99). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.218606
MC102429,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2970.69, Allowed = 1212.49",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2970.69) exceeds the allowed amount ($1212.49). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.219611
MC102840,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2910.05, Allowed = 0.0",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2910.05) exceeds the allowed amount ($0.00). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.219611
MC104861,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1512.16, Allowed = 687.79",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1512.16) exceeds the allowed amount ($687.79). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.219611
MC103408,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 537.71, Allowed = 216.06",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($537.71) exceeds the allowed amount ($216.06). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.219611
MC102394,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 25251.16, Allowed = 13213.36",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($25251.16) exceeds the allowed amount ($13213.36). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.219611
MC100627,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1023.9, Allowed = 595.46",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1023.90) exceeds the allowed amount ($595.46). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.219611
MC102868,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2076.44, Allowed = 951.95",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2076.44) exceeds the allowed amount ($951.95). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC102378,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1593.86, Allowed = 799.67",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1593.86) exceeds the allowed amount ($799.67). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC100657,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 2291.94, Allowed = 654.78",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($2291.94) exceeds the allowed amount ($654.78). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC102555,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1408.85, Allowed = 618.96",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1408.85) exceeds the allowed amount ($618.96). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC103225,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 708.02, Allowed = -708.02",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($708.02) exceeds the allowed amount ($-708.02). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC102117,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1706.77, Allowed = 413.36",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1706.77) exceeds the allowed amount ($413.36). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC104348,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1211.93, Allowed = 672.81",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1211.93) exceeds the allowed amount ($672.81). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC101480,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 756.22, Allowed = -756.22",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($756.22) exceeds the allowed amount ($-756.22). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.220610
MC104428,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1490.18, Allowed = 732.38",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1490.18) exceeds the allowed amount ($732.38). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC103595,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 1021.21, Allowed = -1021.21",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($1021.21) exceeds the allowed amount ($-1021.21). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC101860,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 981.46, Allowed = -981.46",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($981.46) exceeds the allowed amount ($-981.46). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC100846,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 175.55, Allowed = 95.24",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($175.55) exceeds the allowed amount ($95.24). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC104978,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 3096.03, Allowed = 1270.41",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($3096.03) exceeds the allowed amount ($1270.41). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC102313,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 633.28, Allowed = -633.28",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($633.28) exceeds the allowed amount ($-633.28). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC103503,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Paid_Amount, Allowed_Amount","Paid = 650.31, Allowed = -650.31",Paid_Amount <= Allowed_Amount,HIGH,Paid amount ($650.31) exceeds the allowed amount ($-650.31). This is financially inconsistent as payments must not exceed allowed benefits.,R_FIN_005,medical_claim_cleaned.csv,2026-08-15T02:04:36.221610
MC103539,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 9044.83, Billed = -11306.05",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($9044.83) exceeds the provider's billed amount ($-11306.05). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.223609
MC100238,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 0.0, Billed = -1138.04",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($0.00) exceeds the provider's billed amount ($-1138.04). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.223609
MC103105,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 608.15, Billed = -760.19",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($608.15) exceeds the provider's billed amount ($-760.19). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.223609
MC104012,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 1011.6, Billed = -1264.49",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($1011.60) exceeds the provider's billed amount ($-1264.49). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.223609
MC104666,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 746.04, Billed = -932.56",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($746.04) exceeds the provider's billed amount ($-932.56). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.223609
MC101845,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 306.99, Billed = -383.73",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($306.99) exceeds the provider's billed amount ($-383.73). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.223609
MC102480,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 501.72, Billed = -860.16",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($501.72) exceeds the provider's billed amount ($-860.16). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.224606
MC103218,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 799.67, Billed = -999.58",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($799.67) exceeds the provider's billed amount ($-999.58). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.224606
MC101183,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 1386.15, Billed = -1386.15",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($1386.15) exceeds the provider's billed amount ($-1386.15). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.224606
MC102746,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 1035.13, Billed = -1293.91",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($1035.13) exceeds the provider's billed amount ($-1293.91). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.224606
MC101854,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 960.83, Billed = -1201.04",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($960.83) exceeds the provider's billed amount ($-1201.04). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.224606
MC100088,MEDICAL_CLAIM,Rule-Based,Logical Inconsistency,"Allowed_Amount, Billed_Amount","Allowed = 1109.87, Billed = -1618.34",Allowed_Amount <= Billed_Amount,MEDIUM,Allowed amount ($1109.87) exceeds the provider's billed amount ($-1618.34). Contract rates are typically capped at billed charges.,R_FIN_006,medical_claim_cleaned.csv,2026-08-15T02:04:36.224606
